timestamp,concurrent_users,test_type,question_category,question,answer,response_time_ms,ttff_ms,status_code,status
2026-05-04T17:50:51.239933,12,load,Direct,What is the process to revise or correct a Manufacturing Cost Statement that has already been submitted?,,9792.08,3754.16,200,Error - Empty Response
2026-05-04T17:51:29.705633,50,load,Indirect,"We import cotton fabric (HS 5208) from India into Singapore, dye and cut it here, then export garments to the EU. How do we determine origin under RCEP and EU-Singapore FTA, and what documentation do ","Thank you for your enquiry regarding the origin determination and documentation requirements for your cotton fabric processing and garment export scenario.

To provide you with accurate guidance on origin determination under RCEP and the EU-Singapore FTA, I need some additional information:

## Missing Required Information:

1. **Specific EU destination country**: You mentioned ""EU"" as the destination. Could you please specify which EU member state you are exporting to? (e.g., Germany, France, N",40925.8,10997.19,200,Success
2026-05-04T17:52:27.054371,107,load,Direct,How do I calculate RVC for a plastic household item under ATIGA and document it for possible verification?,"I apologize, but I encountered technical difficulties accessing our primary knowledge base and glossary systems to retrieve the specific ATIGA RVC calculation formulas and documentation requirements for your plastic household item.

However, based on the limited information I was able to retrieve before the connection issues, I can provide you with some initial guidance:

## What I Found

### Proof of Origin Under ATIGA
According to the ATIGA Operational Certification Procedure, proof of origin ",88475.48,10042.24,200,Success
2026-05-04T17:52:34.687760,115,load,Indirect,"For goods that qualify under both ATIGA and RCEP when exporting from Singapore to Thailand, how do we choose which FTA to use, and can we switch between them for different shipments of the same produc","## Choosing Between ATIGA and RCEP for Singapore to Thailand Exports

I attempted to retrieve specific guidance on selecting between multiple FTAs (ATIGA and RCEP) for your Singapore to Thailand exports, but encountered technical connectivity issues with the knowledge base systems.

### Current Analysis

Based on your scenario:
- **Export Route**: Singapore → Thailand
- **FTA Options**: Both ATIGA (ASEAN Trade in Goods Agreement) and RCEP (Regional Comprehensive Economic Partnership)
- **Questio",91025.11,10037.19,200,Success
2026-05-04T17:52:52.127812,132,load,Indirect,We import Korean cosmetics (HS 3304) under RCEP into Singapore and re-export to Japan with no further processing. Can we apply for a back-to-back RCEP certificate?,"## Can You Apply for a Back-to-Back RCEP Certificate?

**Yes, you can apply for a back-to-back RCEP certificate** for your scenario of importing Korean cosmetics (HS 3304) into Singapore and re-exporting to Japan with no further processing.

### Your Scenario Meets RCEP Requirements

Based on your provided information:
- **HS Code**: 3304 (Cosmetics)
- **Movement**: South Korea → Singapore → Japan
- **Processing in Singapore**: No further processing
- **FTA Coverage**: South Korea, Singapore, an",127661.48,3549.36,200,Success
2026-05-04T17:53:03.951133,144,load,Indirect,"We ship from Singapore to multiple ASEAN countries (Indonesia, Philippines, Vietnam) under ATIGA. Do we need one PCO per destination or one for the whole order, and what are the declaration requiremen","# ATIGA PCO Requirements for Multi-Destination Shipments

## Current Analysis

Based on the available information in the current context, I can provide the following guidance regarding your ATIGA shipment scenario:

### Your Scenario
- **Origin:** Singapore
- **Destinations:** Indonesia, Philippines, Vietnam (all ASEAN member states)
- **FTA:** ATIGA (ASEAN Trade in Goods Agreement)
- **Question:** One PCO per destination or one for the whole order?

---

## Key Findings from Available Informati",133455.61,7463.5,200,Success
2026-05-04T17:53:12.768314,152,load,Indirect,"We import raw cocoa (HS 1801) from Ghana, process it into chocolate (HS 1806) in Singapore, and export to Japan. How do we prove substantial transformation and claim preference under RCEP?","# Analysis: RCEP Preference Claim for Chocolate Exports from Singapore to Japan

## Critical Finding: Ghana is NOT an RCEP Member

Based on my verification using the FTA membership checking tool, **Ghana, Singapore, and Japan are NOT all parties to RCEP**. 

- ✅ **Singapore** is an RCEP member (ASEAN member state)
- ✅ **Japan** is an RCEP member
- ❌ **Ghana** is NOT an RCEP member

The three countries only share membership in **MFN (Most Favoured Nation)** rates, which are standard WTO rates app",147320.32,4294.05,200,Success
2026-05-04T17:53:21.575974,161,load,Indirect,"Our goods qualify under both RCEP and ATIGA for export to Thailand. Which agreement should we use for the PCO, and does it affect how we complete the origin declaration?","## Choosing Between RCEP and ATIGA for Exports to Thailand

When your goods qualify under both RCEP and ATIGA for export to Thailand, **you have the flexibility to choose which agreement to use** for claiming preferential treatment. The choice of FTA is typically made by the exporter based on which agreement offers the most favorable terms for your specific goods.

### Key Considerations for Choosing an FTA:

1. **Compare Tariff Rates**: Check which agreement offers lower duty rates for your spe",149057.04,7370.5,200,Success
2026-05-04T17:53:27.771495,167,load,Indirect,"We have a back-to-back PCO under RCEP for goods from Japan. The buyer in Indonesia wants to split the shipment into two consignments over two months. Is the original PCO still valid, and what do we ne","## Your Query
You are asking about splitting a shipment under a back-to-back PCO under RCEP, with goods originating from **Japan**, transiting through **Singapore**, and destined for **Indonesia**. Specifically, you want to know if the original PCO remains valid and what is required for the second shipment.

---

## Current Status

I attempted to retrieve the specific RCEP legal provisions regarding back-to-back PCO requirements for split or partial shipments, but encountered technical difficult",148068.06,10047.84,200,Success
2026-05-04T17:53:35.852038,175,load,Indirect,We import fresh mangoes (HS 0804.50) from Indonesia into Singapore and plan to re-export them to the Philippines. Can we request a back-to-back PCO under ATIGA?,"# Back-to-Back PCO Eligibility Assessment for Fresh Mangoes under ATIGA

## Your Query
You are importing fresh mangoes (HS 0804.50) from Indonesia into Singapore and plan to re-export them to the Philippines, and you wish to know if you can request a back-to-back PCO under ATIGA.

---

## Current Analysis

Based on the information retrieved, I have completed the following verification steps:

### ✓ Step 1: FTA Membership Verification
**All three countries are parties to ATIGA** ✓

Indonesia, Sin",164354.7,9827.58,200,Success
